customer_key,customer_number,name,age,age_group,customer_segment,last_order_date,recency,avg_order_value,avg_monthly_spending,total_orders,total_products,total_quantity,total_sales,lifespan
279,AW00011278,Jonathan Phillips,56,40-59,VIP,2013-01-03,147,2954,369,2,3,3,5908,16
280,AW00011279,Amanda Cook,51,40-59,New,2013-06-22,142,22,14,2,3,4,44,3
281,AW00011280,Robert Collins,56,40-59,New,2013-08-08,140,38,77,2,4,4,77,1
282,AW00011281,Megan Barnes,51,40-59,VIP,2013-01-11,147,2960,370,2,5,5,5921,16
283,AW00011282,Christian Thomas,58,40-59,VIP,2013-01-02,147,2999,352,2,6,6,5999,17
284,AW00011283,Arturo Lal,57,40-59,New,2013-08-28,140,22,14,2,3,4,44,3
285,AW00011284,Theresa Serrano,58,40-59,New,2013-05-02,143,27,18,2,3,5,55,3
286,AW00011285,Jeremy Anderson,52,40-59,New,2013-10-26,138,64,42,2,5,5,128,3
287,AW00011286,Hunter Griffin,58,40-59,VIP,2013-01-20,147,2977,372,2,5,5,5954,16
288,AW00011287,Henry Garcia,59,40-59,Regular,2014-01-28,135,43,97,27,23,62,1165,12
289,AW00011288,Cindy Sanchez,47,40-59,New,2013-08-21,140,38,15,2,4,4,77,5
290,AW00011289,Maria Carter,53,40-59,VIP,2013-01-16,147,2952,369,2,5,5,5905,16
291,AW00011290,Katelyn Sanchez,53,40-59,VIP,2013-01-27,147,2966,370,2,3,3,5933,16
292,AW00011291,Jenna Wright,53,40-59,VIP,2013-01-19,147,2936,367,2,2,2,5873,16
293,AW00011292,Seth Phillips,58,40-59,VIP,2012-12-31,148,2955,394,2,5,5,5910,15
294,AW00011293,Luke Long,65,60 and above,New,2013-03-15,145,42,85,2,5,5,85,1
295,AW00011294,Dalton Clark,64,60 and above,New,2014-01-03,135,21,10,2,3,3,42,4
296,AW00011295,Taylor Lewis,66,60 and above,VIP,2013-01-09,147,3029,378,2,5,5,6058,16
297,AW00011296,Haley Richardson,84,60 and above,VIP,2013-01-29,147,2948,368,2,4,4,5897,16
298,AW00011297,Noah Coleman,85,60 and above,VIP,2013-02-20,146,2974,349,2,5,5,5948,17
299,AW00011298,Jon Luo,85,60 and above,VIP,2013-02-21,146,2961,348,2,5,5,5922,17
300,AW00011299,Orlando Vazquez,84,60 and above,VIP,2013-02-24,146,3007,353,2,4,4,6015,17
301,AW00011300,Fernando Barnes,60,60 and above,New,2013-12-31,136,55,136,27,28,67,1499,11
302,AW00011301,Cameron Rodriguez,60,60 and above,New,2013-10-11,138,65,32,2,5,5,131,4
303,AW00011302,Spencer Russell,54,40-59,VIP,2013-02-02,146,2969,349,2,5,5,5938,17
304,AW00011303,Julia Coleman,59,40-59,VIP,2013-02-23,146,2937,345,2,3,3,5875,17
305,AW00011304,Julia Garcia,54,40-59,New,2013-04-22,144,61,122,2,5,5,122,1
306,AW00011305,Sean Evans,60,60 and above,New,2013-08-04,140,38,15,2,4,4,77,5
307,AW00011306,Micah Zhou,60,60 and above,New,2013-09-07,139,21,14,2,3,3,42,3
308,AW00011307,Hunter Rodriguez,60,60 and above,VIP,2013-02-08,146,2982,350,2,5,5,5964,17
309,AW00011308,Ian Gonzales,66,60 and above,New,2014-01-15,135,47,23,2,4,4,94,4
310,AW00011309,Victoria Lewis,66,60 and above,New,2014-01-05,135,21,7,2,3,3,42,6
311,AW00011310,Erin Sanders,61,60 and above,New,2013-12-24,136,38,19,2,4,4,77,4
312,AW00011311,Gabrielle Lopez,66,60 and above,New,2013-09-13,139,38,15,2,4,4,77,5
313,AW00011312,Sara Richardson,67,60 and above,New,2013-06-02,142,21,42,2,3,3,42,1
314,AW00011313,Trevor Jenkins,67,60 and above,New,2013-11-26,137,22,7,2,3,4,44,6
315,AW00011314,Mya Flores,55,40-59,New,2013-12-03,136,23,4,2,3,4,47,10
316,AW00011315,Hailey Ward,66,60 and above,New,2013-12-17,136,21,6,2,3,3,42,7
317,AW00011316,Luke Allen,66,60 and above,New,2013-01-12,147,2350,2350,1,2,2,2350,0
318,AW00011317,Victoria Russell,62,60 and above,VIP,2013-02-18,146,2936,345,2,2,2,5873,17
319,AW00011318,Jessica Wilson,67,60 and above,New,2013-11-08,137,22,44,2,3,4,44,1
320,AW00011319,Jade Bailey,77,60 and above,VIP,2013-02-24,146,2965,348,2,4,4,5930,17
321,AW00011320,Morgan Hill,83,60 and above,New,2013-08-19,140,36,36,2,5,5,72,2
322,AW00011321,Terrance Raman,81,60 and above,New,2013-05-28,143,18,12,2,2,2,37,3
323,AW00011322,Sydney Garcia,82,60 and above,New,2013-05-21,143,22,22,2,3,4,44,2
324,AW00011323,Jose Patterson,82,60 and above,VIP,2013-01-30,147,3037,379,2,6,6,6074,16
325,AW00011324,Zachary Anderson,81,60 and above,VIP,2013-02-05,146,2972,349,2,4,4,5945,17
326,AW00011325,Elijah Ross,81,60 and above,VIP,2013-01-31,147,3022,377,2,7,7,6044,16
327,AW00011326,Rafael Xie,81,60 and above,VIP,2013-02-20,146,2974,349,2,5,5,5948,17
328,AW00011327,Jaime Moreno,80,60 and above,VIP,2013-02-01,146,2957,347,2,5,5,5915,17
329,AW00011328,Julian Griffin,80,60 and above,New,2013-04-07,144,2359,1572,2,4,4,4718,3
330,AW00011329,Andy Alvarez,79,60 and above,VIP,2013-02-10,146,2949,346,2,2,2,5898,17
331,AW00011330,Ryan Thompson,80,60 and above,New,2014-01-22,135,42,103,27,24,57,1134,11
332,AW00011331,Samantha Jenkins,51,40-59,New,2014-01-24,135,49,120,27,24,58,1327,11
333,AW00011332,Deanna Ramos,57,40-59,VIP,2013-01-06,147,2877,383,2,3,3,5755,15
334,AW00011333,Emily Miller,57,40-59,VIP,2013-07-14,141,2721,291,3,6,6,8163,28
335,AW00011334,Nicole Brown,59,40-59,VIP,2013-07-27,141,2718,291,3,6,6,8154,28
336,AW00011335,Carla Raman,48,40-59,VIP,2013-01-04,147,2872,382,2,4,4,5744,15
337,AW00011336,Shaun Raji,52,40-59,New,2013-01-05,147,2220,1110,2,5,5,4441,4
338,AW00011337,Jerome Romero,58,40-59,VIP,2013-07-19,141,2720,291,3,7,8,8162,28
339,AW00011338,Frank Navarro,53,40-59,VIP,2012-12-30,148,2872,410,2,5,5,5745,14
340,AW00011339,Dennis She,58,40-59,New,2013-01-25,147,2189,1459,2,3,3,4379,3
341,AW00011340,Melody Munoz,78,60 and above,New,2013-01-02,147,2206,1471,2,5,5,4413,3
342,AW00011341,Randy Zeng,83,60 and above,VIP,2013-07-19,141,2730,303,3,8,8,8192,27
343,AW00011342,Marshall Wang,52,40-59,New,2013-07-12,141,49,49,1,3,3,49,0
344,AW00011343,Arthur Carlson,50,40-59,VIP,2013-07-24,141,2740,304,3,9,9,8222,27
345,AW00011344,Jessie Jimenez,62,60 and above,VIP,2013-07-23,141,2706,312,3,7,7,8119,26
346,AW00011345,Robin Ramos,63,60 and above,New,2012-12-31,148,2202,2202,2,3,3,4404,2
347,AW00011346,Deanna Gutierrez,59,40-59,New,2013-02-11,146,2251,1125,2,7,7,4503,4
348,AW00011347,Roy Navarro,53,40-59,New,2013-03-16,145,14,14,1,2,2,14,0
349,AW00011348,Shawn Rai,64,60 and above,New,2013-03-31,145,68,68,1,3,3,68,0
350,AW00011349,Mindy Luo,60,60 and above,New,2014-01-13,135,68,68,1,3,3,68,0
351,AW00011350,Cara Zhou,83,60 and above,New,2013-02-05,146,38,38,1,3,3,38,0
352,AW00011351,Anne Ramos,75,60 and above,VIP,2013-08-28,140,2689,310,3,5,5,8068,26
353,AW00011352,Raymond Rodriguez,80,60 and above,New,2013-05-01,143,14,14,1,2,2,14,0
354,AW00011353,Carrie Ortega,79,60 and above,VIP,2013-08-08,140,2692,310,3,6,6,8078,26
355,AW00011354,Deanna Suarez,78,60 and above,New,2013-12-03,136,23,23,1,3,3,23,0
356,AW00011355,Roberto Gutierrez,77,60 and above,New,2013-09-26,139,14,14,1,2,2,14,0
357,AW00011356,Terrence Carson,40,40-59,VIP,2013-10-31,138,1689,174,3,8,8,5069,29
358,AW00011357,Ramon Ye,41,40-59,Regular,2013-10-29,138,1647,176,3,5,5,4943,28
359,AW00011358,Cynthia Malhotra,41,40-59,VIP,2013-11-14,137,1678,173,3,8,8,5034,29
360,AW00011359,Jarrod Prasad,41,40-59,Regular,2013-12-04,136,1653,165,3,8,8,4959,30
361,AW00011360,Tyrone Serrano,41,40-59,VIP,2013-12-22,136,1675,167,3,6,6,5025,30
362,AW00011361,Cindy Ramos,43,40-59,New,2013-11-24,137,57,115,2,4,4,115,1
363,AW00011362,Damien Shan,42,40-59,New,2013-09-24,139,38,12,2,3,3,77,6
364,AW00011363,Julian Ross,42,40-59,VIP,2013-12-18,136,1678,167,3,5,5,5035,30
365,AW00011364,Jennifer Collins,40,40-59,Regular,2013-12-26,136,1640,164,3,4,4,4921,30
366,AW00011365,Brittney Sun,41,40-59,VIP,2013-12-22,136,1674,162,3,7,7,5024,31
367,AW00011366,Virginia Patel,40,40-59,New,2013-08-15,140,38,38,2,3,3,77,2
368,AW00011367,Calvin Nara,41,40-59,New,2013-11-25,137,43,21,2,4,4,86,4
369,AW00011368,Edward Miller,41,40-59,VIP,2013-12-01,136,1701,170,3,11,11,5105,30
370,AW00011369,Ashlee Tang,41,40-59,New,2013-12-27,136,59,23,2,4,4,119,5
371,AW00011370,Alicia Xu,42,40-59,New,2013-10-01,138,40,26,2,3,3,80,3
372,AW00011371,Lacey Jai,42,40-59,New,2013-12-28,136,37,75,2,2,2,75,1
373,AW00011372,Wendy Romero,42,40-59,Regular,2013-12-14,136,1655,165,3,5,5,4965,30
374,AW00011373,Carly Luo,71,60 and above,New,2013-08-27,140,38,38,1,3,3,38,0
375,AW00011374,Jimmy Ortega,77,60 and above,New,2013-04-15,144,69,69,1,3,3,69,0
376,AW00011375,Francisco Martinez,77,60 and above,New,2013-10-17,138,14,14,1,2,2,14,0
377,AW00011376,Lance Vazquez,77,60 and above,New,2013-10-15,138,78,78,1,2,2,78,0
378,AW00011377,David Robinett,59,40-59,New,2013-02-28,146,84,84,1,3,3,84,0
379,AW00011378,Shannon Liang,60,60 and above,New,2013-02-14,146,2218,1109,2,4,4,4436,4
380,AW00011379,Gary Vazquez,49,40-59,New,2013-02-26,146,2213,1106,2,4,4,4426,4
381,AW00011380,Mitchell Kumar,61,60 and above,VIP,2013-02-03,146,2919,364,2,6,6,5838,16
382,AW00011381,Meredith Raman,55,40-59,VIP,2013-08-18,140,2720,313,3,5,5,8161,26
383,AW00011382,Edward Patterson,51,40-59,New,2013-02-16,146,2172,1448,2,2,2,4344,3
384,AW00011383,Marie Gill,59,40-59,New,2014-01-01,135,49,49,1,3,3,49,0
385,AW00011384,Tiffany Wang,54,40-59,New,2013-08-02,140,49,49,1,3,3,49,0
386,AW00011385,Miguel Allen,54,40-59,New,2013-07-06,141,14,14,1,2,2,14,0
387,AW00011386,Jaclyn Cai,54,40-59,New,2013-11-02,137,69,69,1,3,3,69,0
388,AW00011387,Megan Ramirez,61,60 and above,VIP,2013-04-01,144,2319,331,3,6,6,6959,21
389,AW00011388,Joseph Martin,60,60 and above,VIP,2013-04-26,144,2329,332,3,7,7,6987,21
390,AW00011389,Karl Shan,44,40-59,New,2013-11-17,137,69,69,1,3,3,69,0
391,AW00011390,Christine Raji,49,40-59,New,2013-11-07,137,49,49,1,3,3,49,0
392,AW00011391,Lindsay Xie,49,40-59,New,2013-10-26,138,34,34,1,2,2,34,0
393,AW00011392,Willie Zhao,44,40-59,New,2013-03-29,145,29,29,1,1,1,29,0
394,AW00011393,Kurt Pal,51,40-59,New,2013-07-16,141,14,14,1,2,2,14,0
395,AW00011394,George McDonald,50,40-59,VIP,2013-08-02,140,2720,326,3,7,7,8162,25
396,AW00011395,Beth Gutierrez,49,40-59,VIP,2013-02-20,146,2865,382,2,3,3,5730,15
397,AW00011396,Ian Lopez,50,40-59,New,2013-10-26,138,29,29,1,1,1,29,0
398,AW00011397,Latoya Shan,51,40-59,New,2013-07-07,141,38,38,1,3,3,38,0
399,AW00011398,Colin Nath,50,40-59,VIP,2013-08-02,140,2704,324,3,4,4,8114,25
400,AW00011399,Brenda Mehta,50,40-59,New,2013-04-13,144,14,14,1,2,2,14,0
401,AW00011400,Franklin Raji,45,40-59,VIP,2013-07-19,141,2322,290,3,7,8,6968,24
402,AW00011401,Linda Navarro,50,40-59,New,2013-03-08,145,1673,1004,3,6,6,5020,5
403,AW00011402,Kelli Cai,50,40-59,New,2013-04-02,144,1686,1011,3,9,10,5059,5
404,AW00011403,Nancy Schmidt,45,40-59,New,2013-05-28,143,1677,718,3,9,9,5032,7
405,AW00011404,Megan Taylor,68,60 and above,New,2013-02-10,146,34,34,1,2,2,34,0
406,AW00011405,Bonnie Goel,68,60 and above,New,2013-03-31,145,54,54,1,1,1,54,0
407,AW00011406,Latoya Xu,68,60 and above,New,2013-02-09,146,2207,1471,2,6,6,4415,3
408,AW00011407,Mario She,68,60 and above,New,2013-06-23,142,54,54,1,1,1,54,0
409,AW00011408,Darren Gill,61,60 and above,New,2013-03-05,145,34,34,1,3,3,34,0
410,AW00011409,Jacqueline Hayes,46,40-59,New,2013-01-28,147,2222,2222,2,5,5,4444,2
411,AW00011410,Maurice Goel,NULL,60 and above,New,2013-02-04,146,2232,1488,2,5,5,4464,3
412,AW00011411,Devin Ross,66,60 and above,New,2013-08-04,140,38,38,1,3,3,38,0
413,AW00011412,Sydney Bryant,66,60 and above,VIP,2013-10-11,138,2470,429,4,10,11,9880,23
414,AW00011413,Megan Stewart,66,60 and above,VIP,2013-09-05,139,1797,287,4,10,11,7190,25
415,AW00011414,Ian Richardson,66,60 and above,VIP,2013-09-15,139,1797,287,4,10,10,7191,25
416,AW00011415,Randy She,76,60 and above,New,2013-08-16,140,14,14,1,2,2,14,0
417,AW00011416,Katrina Becker,75,60 and above,New,2013-05-05,143,1642,821,3,4,5,4928,6
418,AW00011417,Lacey Zheng,75,60 and above,VIP,2013-12-15,136,1606,865,7,14,17,11248,13
419,AW00011418,Rafael Hu,75,60 and above,New,2013-12-17,136,40,40,1,2,2,40,0
420,AW00011419,Kyle Scott,75,60 and above,New,2013-06-27,142,115,77,2,6,6,231,3
421,AW00011420,Jordan Turner,73,60 and above,VIP,2013-11-29,137,1600,933,7,16,17,11200,12
422,AW00011421,Amy Sun,73,60 and above,VIP,2013-10-09,138,2445,425,4,4,4,9780,23
423,AW00011422,Dustin Deng,73,60 and above,VIP,2013-11-03,137,1768,262,4,10,10,7075,27
424,AW00011423,Jasmine Stewart,65,60 and above,VIP,2013-10-20,138,2476,450,4,10,10,9905,22
425,AW00011424,Pamela Garcia,61,60 and above,New,2013-04-21,144,44,44,1,2,2,44,0
426,AW00011425,Ariana Gray,60,60 and above,VIP,2013-12-21,136,1754,809,6,15,15,10528,13
427,AW00011426,Kristopher Mehta,66,60 and above,New,2013-04-09,144,35,35,1,1,1,35,0
428,AW00011427,Desiree Dominguez,66,60 and above,VIP,2013-10-20,138,2479,450,4,8,9,9918,22
429,AW00011428,Deanna Perez,66,60 and above,VIP,2013-10-22,138,2488,452,4,12,12,9954,22
430,AW00011429,Marco Lopez,67,60 and above,VIP,2013-12-24,136,1744,872,6,14,17,10468,12
431,AW00011430,Casey Yuan,68,60 and above,New,2013-03-19,145,85,85,1,2,2,85,0
432,AW00011431,Bryant Garcia,51,40-59,VIP,2013-09-30,139,2478,472,4,8,11,9913,21
433,AW00011432,Dominique Prasad,68,60 and above,VIP,2013-12-25,136,1555,777,6,15,16,9330,12
434,AW00011433,Maurice Shan,68,60 and above,New,2013-09-14,139,2152,1434,6,12,13,12914,9
435,AW00011434,Andre Lopez,63,60 and above,New,2013-07-15,141,35,70,2,4,4,70,1
436,AW00011435,Robin Romero,70,60 and above,New,2014-01-04,135,35,35,1,1,1,35,0
437,AW00011436,Taylor Cox,69,60 and above,New,2013-06-19,142,40,81,2,4,4,81,1
438,AW00011437,Alfredo Moreno,70,60 and above,New,2013-12-19,136,54,54,1,1,1,54,0
439,AW00011438,Jenny Nara,70,60 and above,New,2013-02-05,146,35,35,1,1,1,35,0
440,AW00011439,Janet Munoz,72,60 and above,New,2013-10-20,138,2081,1135,6,12,14,12488,11
441,AW00011440,Sergio Weber,72,60 and above,New,2013-03-27,145,78,78,1,2,2,78,0
442,AW00011441,Erika Gomez,73,60 and above,New,2014-01-08,135,44,44,1,2,2,44,0
443,AW00011442,Joseph Harris,72,60 and above,New,2013-09-29,139,35,35,1,1,1,35,0
444,AW00011443,Grace Griffin,44,40-59,VIP,2013-10-01,138,2745,294,3,8,8,8235,28
445,AW00011444,Tina Mehta,44,40-59,VIP,2013-06-02,142,2712,339,3,5,5,8136,24
446,AW00011445,Kari Kim,45,40-59,VIP,2013-06-28,142,2699,337,3,5,5,8098,24
447,AW00011446,Bethany Chander,45,40-59,VIP,2013-06-21,142,2745,343,3,6,7,8237,24
448,AW00011447,Jennifer Roberts,45,40-59,VIP,2013-05-31,143,2692,351,3,6,6,8078,23
449,AW00011448,Kyle Patterson,45,40-59,VIP,2013-06-21,142,2710,338,3,7,7,8132,24
450,AW00011449,Alvin Hu,45,40-59,VIP,2013-06-24,142,2710,338,3,7,7,8130,24
451,AW00011450,Brett Mehta,44,40-59,VIP,2013-06-17,142,2724,340,3,9,9,8173,24
452,AW00011451,Ruben Mu├▒oz,45,40-59,VIP,2013-06-05,142,2750,358,3,9,9,8250,23
453,AW00011452,Erika Rubio,46,40-59,VIP,2013-06-12,142,2727,355,3,5,5,8183,23
454,AW00011453,Stanley Malhotra,41,40-59,VIP,2013-06-19,142,2725,355,3,6,6,8177,23
455,AW00011454,Melinda Navarro,46,40-59,VIP,2013-06-18,142,2696,351,3,4,4,8089,23
456,AW00011455,Ross Sanz,46,40-59,VIP,2013-05-31,143,2714,370,3,5,5,8142,22
457,AW00011456,Jon Gao,45,40-59,VIP,2013-05-31,143,2741,373,3,10,11,8224,22
458,AW00011457,Jaime Gutierrez,47,40-59,VIP,2013-06-01,142,2737,357,3,9,10,8211,23
459,AW00011458,Bianca Liu,47,40-59,New,2014-01-18,135,32,9,3,7,7,97,10
460,AW00011459,Tasha Deng,47,40-59,VIP,2013-06-18,142,2713,353,3,5,5,8141,23
461,AW00011460,Melvin Chande,42,40-59,VIP,2013-06-10,142,2712,353,3,6,6,8137,23
462,AW00011461,Victor Jimenez,48,40-59,VIP,2013-07-21,141,2696,337,3,4,4,8089,24
463,AW00011462,Laura Lin,48,40-59,VIP,2013-07-25,141,2705,338,3,5,5,8116,24
464,AW00011463,Alisha Beck,48,40-59,New,2013-12-13,136,16,5,3,4,4,48,9
465,AW00011464,Alejandro Huang,48,40-59,VIP,2013-07-01,141,2709,338,3,7,7,8128,24
466,AW00011465,Louis Luo,49,40-59,VIP,2013-07-13,141,2719,339,3,4,4,8158,24
467,AW00011466,Grant Tang,48,40-59,New,2013-08-21,140,30,30,3,7,7,90,3
468,AW00011467,Arturo Zheng,50,40-59,New,2014-01-02,135,18,9,3,4,5,56,6
469,AW00011468,Jaclyn Andersen,45,40-59,VIP,2013-08-21,140,2320,290,3,4,4,6960,24
470,AW00011469,Edwin Raji,47,40-59,New,2013-08-09,140,25,25,1,2,2,25,0
471,AW00011470,Jay Suarez,46,40-59,Regular,2013-02-21,146,2172,334,2,1,2,4344,13
472,AW00011471,Latasha Suarez,46,40-59,New,2013-05-17,143,54,54,1,1,1,54,0
473,AW00011472,Kenneth Kumar,57,40-59,VIP,2013-10-26,138,2721,302,3,6,6,8165,27
474,AW00011473,Grace Henderson,39,20-39,New,2013-06-02,142,63,63,1,2,2,63,0
475,AW00011474,Melvin Xu,40,40-59,New,2013-09-26,139,49,49,1,3,3,49,0
476,AW00011475,Cesar Subram,41,40-59,New,2013-04-23,144,69,69,1,4,4,69,0
477,AW00011476,Erika Navarro,45,40-59,New,2013-11-01,137,54,54,1,1,1,54,0
478,AW00011477,Tristan Hughes,41,40-59,New,2013-09-25,139,35,35,1,1,1,35,0
479,AW00011478,Billy Hernandez,41,40-59,New,2013-04-19,144,54,54,1,1,1,54,0
480,AW00011479,Darryl Wu,47,40-59,New,2013-05-24,143,1656,994,3,9,9,4970,5
481,AW00011480,Colleen Ma,41,40-59,New,2013-07-25,141,1645,705,3,6,7,4935,7
482,AW00011481,Erica Hu,47,40-59,Regular,2013-04-21,144,1659,331,3,6,6,4978,15
483,AW00011482,Adrienne Torres,47,40-59,VIP,2013-09-10,139,2714,339,3,5,5,8143,24
484,AW00011483,Calvin Chande,42,40-59,New,2013-07-19,141,1655,709,3,3,4,4966,7
485,AW00011484,Erick Sai,42,40-59,Regular,2013-03-30,145,1661,356,3,6,6,4985,14
486,AW00011485,Donald Chandra,47,40-59,VIP,2013-09-12,139,2349,293,3,7,7,7049,24
487,AW00011486,Ariana Rogers,43,40-59,New,2013-11-24,137,35,35,1,1,1,35,0
488,AW00011487,Morgan Jones,48,40-59,New,2013-12-15,136,54,54,1,1,1,54,0
489,AW00011488,Jermaine Lopez,48,40-59,VIP,2013-08-30,140,2696,367,3,5,5,8090,22
490,AW00011489,Deborah Goel,49,40-59,VIP,2013-09-28,139,2709,353,3,7,7,8127,23
491,AW00011490,Danny Rubio,49,40-59,New,2013-04-04,144,54,54,1,1,1,54,0
492,AW00011491,Andre Perez,43,40-59,VIP,2013-09-07,139,2719,370,3,7,7,8158,22
493,AW00011492,Terrence Chander,43,40-59,Regular,2013-02-19,146,2202,367,2,3,3,4404,12
494,AW00011493,Dawn Wu,49,40-59,VIP,2013-09-12,139,2319,316,3,6,6,6959,22
495,AW00011494,Jimmy Gutierrez,49,40-59,VIP,2013-09-30,139,2324,332,3,5,5,6974,21
496,AW00011495,Francis Jimenez,48,40-59,New,2013-10-26,138,14,14,1,2,2,14,0
497,AW00011496,Gary Ortega,49,40-59,VIP,2013-11-05,137,2338,292,3,7,7,7014,24
498,AW00011497,Katrina Nath,44,40-59,New,2013-11-04,137,35,35,1,1,1,35,0
499,AW00011498,Arturo Sun,46,40-59,New,2014-01-09,135,35,50,16,18,30,560,11
500,AW00011499,Pedro Vance,45,40-59,New,2013-06-29,142,96,96,2,6,6,192,2
501,AW00011500,Sarah Simmons,45,40-59,Regular,2014-01-10,135,40,54,16,23,30,653,12
502,AW00011501,Brandy Chandra,44,40-59,New,2014-01-22,135,54,87,16,23,33,871,10
503,AW00011502,Jared Peterson,45,40-59,Regular,2014-01-27,135,63,85,16,25,42,1020,12
504,AW00011503,Dennis Wu,89,60 and above,New,2013-12-08,136,30,8,2,3,3,61,7
505,AW00011504,Jordan Baker,89,60 and above,New,2013-05-03,143,22,44,2,3,4,44,0
506,AW00011505,Jasmine Powell,53,40-59,New,2013-12-24,136,52,84,16,22,36,845,10
507,AW00011506,Nicholas Brown,54,40-59,New,2014-01-22,135,46,74,16,24,36,748,10
508,AW00011507,Isabella Russell,53,40-59,New,2014-01-20,135,40,59,16,20,31,651,11
509,AW00011508,Elizabeth Wilson,53,40-59,New,2013-05-14,143,38,77,2,4,4,77,0
510,AW00011509,Roger Harui,61,60 and above,New,2013-07-29,141,196,196,1,3,3,196,0
511,AW00011510,Seth Roberts,66,60 and above,New,2013-12-26,136,51,28,5,14,16,257,9
512,AW00011511,Caleb Perry,61,60 and above,New,2013-03-13,145,35,35,1,1,1,35,0
513,AW00011512,Natalie Campbell,49,40-59,New,2013-12-28,136,2320,2320,1,1,1,2320,0
514,AW00011513,Alyssa Howard,60,60 and above,New,2013-06-08,142,863,863,1,5,5,863,0
515,AW00011514,Dalton Diaz,60,60 and above,New,2013-06-24,142,40,40,1,2,2,40,0
516,AW00011515,Shannon Huang,66,60 and above,VIP,2013-04-20,144,2965,296,2,4,4,5930,20
517,AW00011516,Mya Gonzales,49,40-59,VIP,2013-06-16,142,2957,281,2,5,5,5915,21
518,AW00011517,Katherine Bryant,66,60 and above,New,2013-08-23,140,50,50,2,5,5,101,2
519,AW00011518,Edward Washington,65,60 and above,New,2013-11-11,137,41,82,2,6,6,82,1
520,AW00011519,Jerome Navarro,65,60 and above,New,2014-01-11,135,47,75,16,20,36,756,10
521,AW00011520,Jada Morgan,65,60 and above,New,2014-01-19,135,51,74,16,24,32,822,11
522,AW00011521,Ariana Peterson,48,40-59,New,2013-11-07,137,22,5,2,3,4,44,8
523,AW00011522,Christian Hughes,53,40-59,VIP,2013-02-01,146,2944,346,2,4,4,5888,17
524,AW00011523,Lucas Taylor,63,60 and above,New,2013-02-15,146,2377,2377,1,3,3,2377,0
525,AW00011524,Alyssa Jackson,64,60 and above,New,2013-10-17,138,21,21,2,3,3,42,2
526,AW00011525,Ariana Cook,64,60 and above,VIP,2013-02-22,146,2967,349,2,4,4,5935,17
527,AW00011526,Katherine Diaz,52,40-59,New,2013-02-03,146,2377,2377,1,3,3,2377,0
528,AW00011527,Jenna Green,64,60 and above,New,2013-11-01,137,19,4,2,2,3,39,9
529,AW00011528,Joan Washington,57,40-59,VIP,2013-02-19,146,2979,350,2,6,6,5959,17
530,AW00011529,Austin Bryant,62,60 and above,VIP,2013-02-04,146,2972,349,2,6,6,5944,17
531,AW00011530,Andrew Martinez,62,60 and above,New,2013-12-30,136,35,52,16,18,26,572,11
532,AW00011531,Nina Yuan,63,60 and above,VIP,2013-02-08,146,2937,326,2,3,3,5875,18
533,AW00011532,Lauren Miller,63,60 and above,New,2013-12-27,136,22,5,2,3,4,44,8
534,AW00011533,Ebony Gill,57,40-59,New,2014-01-10,135,18,4,2,2,2,37,8
535,AW00011534,Cameron Lewis,61,60 and above,VIP,2013-02-14,146,2959,348,2,4,4,5919,17
536,AW00011535,Devin Nelson,62,60 and above,VIP,2013-03-15,145,2959,328,2,6,6,5919,18
537,AW00011536,Logan Chow,56,40-59,VIP,2013-03-21,145,2957,328,2,5,5,5915,18
538,AW00011537,Dakota Ross,62,60 and above,VIP,2013-03-24,145,2936,326,2,2,2,5873,18
539,AW00011538,Nicole Taylor,60,60 and above,VIP,2013-03-01,145,2947,327,2,3,3,5895,18
540,AW00011539,Justin Washington,55,40-59,VIP,2013-03-25,145,2998,333,2,6,6,5997,18
541,AW00011540,Alberto Navarro,55,40-59,VIP,2013-03-21,145,2979,331,2,5,5,5958,18
542,AW00011541,Aidan Ross,61,60 and above,VIP,2013-04-13,144,2986,314,2,5,5,5973,19
543,AW00011542,Alejandro Tang,46,40-59,New,2013-05-11,143,34,34,1,3,3,34,0
544,AW00011543,Sheena Chande,52,40-59,New,2013-12-21,136,54,54,1,1,1,54,0
545,AW00011544,Joel Garcia,46,40-59,New,2013-08-28,140,89,89,1,2,2,89,0
546,AW00011545,Reginald Dominguez,52,40-59,New,2013-07-13,141,54,54,1,1,1,54,0
547,AW00011546,Christine Chande,52,40-59,New,2013-03-12,145,2230,1486,2,4,5,4460,3
548,AW00011547,Cindy Sai,46,40-59,New,2013-07-28,141,1658,710,3,4,5,4976,7
549,AW00011548,Raymond Sanchez,51,40-59,VIP,2013-11-11,137,2356,307,3,8,9,7068,23
550,AW00011549,Crystal Liang,46,40-59,VIP,2013-12-12,136,2341,292,3,8,9,7024,24
551,AW00011550,Deb Torres,46,40-59,VIP,2013-03-16,145,1747,374,3,5,5,5241,14
